10 13
65 74 1941
65 75 30621
65 76 26406
65 78 14703
65 79 30745
65 80 25081
65 81 3394
65 82 3078
65 83 24917
65 84 27481
65 85 19347
66 67 7644
66 68 31297
66 69 8687
66 70 30117
66 71 19028
66 72 23826
66 73 974
66 74 24208
66 75 2319
66 76 19690
66 77 18272
66 78 27136
66 79 24739
66 80 8192
66 81 14027
66 82 27442
66 83 19879
66 84 29428
66 85 21314
66 86 29835
67 68 29089
67 69 1208
67 70 9230
67 71 5593
67 72 30443
67 75 3450
67 76 31823
67 77 1582
67 78 7592
67 79 8780
67 80 5955
67 81 18845
67 83 5947
67 84 21414
67 86 6499
68 69 15148
68 70 23535
68 71 24561
68 72 11985
68 73 22817
68 74 25285
68 76 6295
68 77 32337
68 79 28169
68 80 12610
68 81 1742
68 82 4689
68 83 17186
68 84 8501
68 85 27789
68 86 29458
69 70 5741
69 71 27713
69 73 31413
69 74 23289
69 75 10194
69 77 27934
69 78 32383
69 80 20621
69 83 15850
69 84 6071
69 85 28381
69 86 18067
70 72 23280
70 73 15530
70 74 31863
70 75 19348
70 76 424
70 77 29788
70 78 11912
70 79 20549
70 80 7381
70 81 12713
70 83 7807
70 84 5399
70 85 31716
70 86 12868
71 72 3434
71 73 15068
71 74 9651
71 76 1405
71 77 9197
71 79 273
71 81 14363
71 82 26174
71 83 27209
71 84 7588
71 85 30938
71 86 27715
72 73 15668
72 74 31615
72 75 13571
72 77 25803
72 78 27229
72 79 11023
72 80 28268
72 81 28905
72 83 29205
72 84 26085
72 85 3786
72 86 19665
73 74 29071
73 76 25302
73 77 5624
73 78 24375
73 81 19415
73 83 1172
73 85 22284
73 86 27997
74 77 21599
74 78 23640
74 79 27906
74 81 9958
74 82 10779
74 83 32245
74 84 10781
74 85 26137
74 86 3560
75 76 13002
75 77 10516
75 78 16440
75 79 25439
75 80 3861
75 81 32571
75 82 27233
75 83 22617
75 84 10037
75 85 262
75 86 3209
76 77 18049
76 78 7933
76 79 31742
76 80 15116
76 82 31187
76 83 32585
76 84 1681
76 85 4464
76 86 7138
77 78 12034
77 79 16810
77 80 21546
77 81 32653
77 83 20434
77 85 26363
77 86 3902
78 79 322
78 80 24876
78 81 4917
78 82 7787
78 83 20414
78 85 27376
78 86 17106
79 80 12521
79 81 3526
79 82 8053
79 83 28781
79 84 17419
79 85 18909
79 86 20256
80 81 25321
80 82 15505
80 83 14122
80 84 15748
80 85 2825
80 86 26236
81 82 250
81 83 28518
81 84 10463
81 85 18211
81 86 20304
82 83 19066
82 84 15835
82 85 10719
82 86 29126
83 85 29
83 86 23867
84 85 1372
84 86 3331
85 86 21632
295475876 29621842
61 1605
1 2 13646
1 3 18765
1 4 24219
1 5 31413
1 6 30414
1 7 19308
1 8 14997
1 9 20053
1 10 19489
1 11 1672
1 12 14269
1 13 15049
1 14 5421
1 15 6198
1 16 645
1 17 29889
1 19 9049
1 20 29903
1 21 18972
1 22 1820
1 24 29631
1 25 6017
1 26 11992
1 27 30829
1 28 4576
1 30 17807
1 32 1857
1 33 10872
1 34 8923
1 35 25900
1 36 15845
1 37 16378
1 38 7684
1 39 20096
1 40 6732
1 41 8430
1 42 14759
1 43 19970
1 44 23026
1 45 19650
1 47 19267
1 48 5629
1 49 14506
1 50 10979
1 51 348
1 52 1563
1 53 4145
1 55 15612
1 56 12023
1 57 3711
1 58 10353
1 59 30682
1 60 24407
1 61 12595
2 3 10322
2 4 1130
2 5 10176
2 6 32430
2 7 3716
2 8 15286
2 9 2096
2 11 13516
2 13 22157
2 14 9793
2 15 21658
2 16 30548
2 17 3407
2 18 32315
2 19 4454
2 20 9884
2 21 9709
2 23 4941
2 24 13889
2 25 22541
2 26 29691
2 28 14635
2 29 6532
2 30 5086
2 31 19419
2 32 19247
2 33 25598
2 34 4150
2 35 25891
2 36 4849
2 37 20709
2 38 25145
2 40 13582
2 42 5543
2 43 740
2 44 16293
2 45 31600
2 46 10280
2 47 24208
2 48 27298
2 49 27958
2 50 7221
2 52 3123
2 53 15597
2 54 4879
2 56 19965
2 57 25238
2 58 6025
2 59 8730
2 60 25688
2 61 18565
3 4 29743
3 5 8795
3 6 9834
3 7 3978
3 8 27696
3 9 273
3 10 12358
3 11 32019
3 12 23480
3 14 6129
3 16 17844
3 17 10646
3 18 23630
3 20 9416
3 21 30630
3 22 5019
3 23 27205
3 24 8713
3 25 3286
3 26 20371
3 27 21894
3 28 32083
3 29 15096
3 30 21370
3 31 9872
3 32 17754
3 33 19761
3 34 22933
3 35 11691
3 36 5212
3 37 27386
3 38 31998
3 39 19060
3 40 15074
3 41 16808
3 42 27209
3 43 18365
3 44 28380
3 45 804
3 46 30373
3 47 23962
3 48 30172
3 49 12852
3 50 28835
3 51 26212
3 52 24705
3 53 26625
3 54 21376
3 55 24199
3 56 7513
3 57 18215
3 58 8505
3 59 27128
3 60 22598
3 61 26340
4 5 13277
4 6 20047
4 7 25773
4 8 28897
4 9 27639
4 10 26388
4 11 23573
4 12 25602
4 13 26060
4 14 434
4 15 22815
4 16 22869
4 17 1106
4 18 7526
4 19 18053
4 21 27343
4 22 7890
4 23 1282
4 25 22022
4 26 2258
4 27 2803
4 28 21493
4 29 19347
4 30 14682
4 31 29454
4 32 11774
4 34 22560
4 35 14353
4 36 8999
4 37 10956
4 38 30218
4 39 12804
4 40 13323
4 41 32094
4 42 9150
4 43 9334
4 46 11723
4 47 21918
4 48 29435
4 49 27416
4 50 24561
4 51 7975
4 53 18756
4 55 19659
4 56 24303
4 58 22933
4 59 25285
4 60 11640
4 61 23845
5 6 31747
5 7 24314
5 8 19142
5 9 12344
5 10 2359
5 11 24597
5 12 7150
5 13 27003
5 14 24581
5 15 30640
5 16 27826
5 17 2297
5 18 11513
5 19 7810
5 21 29262
5 22 32467
5 23 4146
5 24 22877
5 26 3840
5 27 27376
5 28 20719
5 29 5767
5 30 10055
5 31 14406
5 32 12405
5 33 18755
5 34 3513
5 36 10536
5 37 13921
5 39 9677
5 40 15800
5 41 6245
5 42 31258
5 43 16609
5 44 1383
5 46 4536
5 47 13446
5 48 19792
5 49 24474
5 50 13680
5 51 26524
5 52 19693
5 53 30330
5 54 21795
5 55 12486
5 56 31294
5 57 6571
5 58 22506
5 59 10130
5 60 29073
5 61 18412
6 7 2157
6 8 10707
6 10 30453
6 11 14288
6 12 25225
6 13 28012
6 14 23884
6 15 18085
6 16 12677
6 17 177
6 18 4642
6 19 19315
6 20 5277
6 21 7191
6 22 16112
6 23 17250
6 24 23258
6 25 26294
6 27 12178
6 29 9558
6 30 25502
6 31 30888
6 32 2071
6 35 22840
6 36 7600
6 37 2615
6 38 22497
6 39 1306
6 40 10942
6 41 14570
6 42 28107
6 43 21904
6 44 23321
6 45 2031
6 46 10795
6 47 8796
6 48 13652
6 49 11854
6 51 2873
6 52 5860
6 53 5326
6 54 17306
6 56 10932
6 57 21201
6 58 25845
6 59 3728
6 60 4775
6 61 30027
7 9 11272
7 10 32296
7 11 21520
7 12 4846
7 13 1729
7 14 32278
7 15 23833
7 16 23479
7 17 14416
7 18 11907
7 19 15642
7 20 11778
7 21 9541
7 22 3769
7 23 11391
7 24 347
7 25 24644
7 26 18306
7 27 16888
7 28 5826
7 29 11729
7 31 15177
7 32 30784
7 33 8888
7 34 20534
7 35 28334
7 36 13929
7 37 5349
7 38 18330
7 39 9476
7 40 7626
7 42 32398
7 43 18975
7 44 3134
7 45 11424
7 46 31891
7 47 2330
7 49 16889
7 50 19094
7 51 12412
7 52 31078
7 53 5510
7 54 6965
7 55 11913
7 56 27829
7 57 11081
7 58 8951
7 59 10366
7 60 8028
7 61 31444
8 9 31810
8 10 20353
8 12 29786
8 13 20030
8 14 15337
8 15 18351
8 17 31280
8 18 31224
8 19 5425
8 20 9888
8 21 7722
8 22 20546
8 23 21338
8 24 3483
8 25 6533
8 26 14987
8 27 22741
8 29 638
8 30 6496
8 31 3363
8 32 26812
8 33 23099
8 34 10278
8 35 18692
8 36 15403
8 37 14160
8 38 27432
8 39 792
8 40 1788
8 41 21646
8 42 8548
8 43 32151
8 44 22547
8 46 13925
8 47 30057
8 48 5783
8 49 14614
8 50 19115
8 51 24386
8 52 1350
8 53 543
8 54 19616
8 55 31959
8 56 9603
8 57 12487
8 58 2580
8 59 17648
8 60 20769
8 61 3762
9 11 15337
9 12 16901
9 13 22924
9 14 11275
9 15 28301
9 16 19795
9 17 8402
9 18 20182
9 20 21902
9 21 30594
9 22 4021
9 24 12478
9 25 4204
9 26 1920
9 27 20736
9 28 4393
9 29 26952
9 30 13288
9 31 8367
9 32 6729
9 33 24555
9 34 26639
9 35 14097
9 36 17402
9 37 17038
9 38 17024
9 39 13638
9 40 30704
9 41 12040
9 42 2222
9 43 7740
9 44 2246
9 45 17555
9 46 1983
9 47 21046
9 48 16284
9 49 10593
9 50 9392
9 51 18540
9 52 20315
9 54 31068
9 55 16288
9 56 7068
9 57 906
9 59 21343
9 60 9105
9 61 22486
10 11 23507
10 12 10159
10 13 4007
10 14 32195
10 15 19632
10 17 27773
10 18 29542
10 19 13018
10 21 25118
10 22 2498
10 23 4711
10 24 22065
10 25 8212
10 26 32409
10 27 27040
10 28 8101
10 29 3630
10 30 28689
10 31 25674
10 33 13426
10 35 6153
10 36 22626
10 37 26416
10 38 7469
10 39 7044
10 40 17605
10 41 21645
10 43 5278
10 44 15087
10 45 21735
10 46 18921
10 47 20582
10 48 27783
10 49 23019
10 51 4538
10 52 16812
10 54 19051
10 56 8331
10 57 30741
10 59 2602
10 61 19002
11 14 4753
11 15 20156
11 16 11680
11 17 30068
11 18 8138
11 20 8695
11 21 29968
11 22 14935
11 25 5753
11 26 6661
11 27 23806
11 28 32475
11 29 12962
11 30 24653
11 31 8248
11 32 22591
11 33 186
11 34 24080
11 36 24946
11 37 30129
11 38 17801
11 39 25146
11 40 7635
11 41 28717
11 42 28001
11 43 2366
11 44 12645
11 45 15969
11 46 9450
11 47 30500
11 48 28177
11 49 32006
11 50 8397
11 51 31220
11 52 19670
11 53 2494
11 55 8654
11 56 29116
11 57 29921
11 59 2175
11 60 20716
11 61 15573
12 13 32323
12 14 1640
12 16 27931
12 17 3641
12 18 7147
12 19 13948
12 21 12718
12 22 12735
12 23 5997
12 24 16196
12 26 27762
12 27 10233
12 28 22915
12 29 23517
12 30 725
12 31 18930
12 32 22277
12 33 1272
12 35 10074
12 36 32252
12 37 18935
12 39 11943
12 41 20577
12 42 27180
12 43 31235
12 44 22600
12 45 32527
12 46 22348
12 48 17349
12 49 14585
12 50 31129
12 51 1451
12 52 32635
12 53 27750
12 54 18065
12 55 14738
12 56 22359
12 57 22627
12 58 25372
12 59 22923
12 60 13831
13 14 27798
13 15 13943
13 16 6561
13 17 3780
13 18 10298
13 19 29120
13 20 17983
13 21 29040
13 22 18802
13 23 26117
13 24 12754
13 25 21387
13 26 3730
13 27 31770
13 28 17662
13 29 10925
13 31 27609
13 32 7040
13 33 13275
13 34 2845
13 35 13869
13 36 17236
13 39 12695
13 40 24523
13 41 13710
13 42 20677
13 43 5773
13 44 32658
13 45 26686
13 47 31156
13 48 7818
13 49 17651
13 50 26685
13 51 3943
13 52 28288
13 53 20031
13 54 15518
13 55 23352
13 56 29077
13 57 14755
13 58 3623
13 59 31583
13 60 18740
13 61 18017
14 15 11830
14 16 11696
14 17 24578
14 18 2438
14 19 24982
14 21 13304
14 22 31690
14 23 15972
14 25 23380
14 26 1343
14 27 25632
14 28 30571
14 29 1012
14 30 26234
14 31 21122
14 33 1548
14 34 27099
14 35 17160
14 36 5661
14 37 23470
14 38 234
14 39 31457
14 40 8188
14 41 14016
14 43 17980
14 44 58
14 45 26670
14 47 3508
14 48 2786
14 49 9763
14 50 28326
14 51 10562
14 53 6312
14 54 15271
14 55 10828
14 56 4071
14 57 18181
14 59 24214
14 60 19537
14 61 23226
15 16 29556
15 17 23170
15 19 3327
15 20 30510
15 21 19325
15 23 13206
15 24 25480
15 25 716
15 26 13768
15 27 6735
15 28 10751
15 29 17894
15 30 26706
15 31 22732
15 32 13885
15 33 8363
15 34 3729
15 36 30764
15 37 5816
15 38 3281
15 39 28083
15 40 2341
15 41 9087
15 42 14626
15 43 7879
15 44 25304
15 45 10390
15 46 19592
15 47 2645
15 49 1594
15 50 28826
15 51 488
15 52 18679
15 53 7683
15 54 13044
15 58 21672
15 59 31339
15 60 30314
16 17 17226
16 18 22204
16 19 28635
16 20 30728
16 21 32465
16 22 9974
16 23 27350
16 25 3068
16 26 16351
16 27 32484
16 28 24696
16 29 14441
16 30 4775
16 32 21270
16 33 29036
16 34 25687
16 35 21716
16 36 26257
16 37 7910
16 38 2961
16 39 16487
16 41 18797
16 42 2978
16 43 1056
16 44 31323
16 45 4475
16 47 19384
16 48 20178
16 49 25003
16 50 18626
16 51 19487
16 52 571
16 53 27769
16 54 13320
16 56 13708
16 57 31845
16 58 6448
16 59 9191
16 60 18416
17 18 23920
17 19 17804
17 20 16629
17 21 3625
17 22 408
17 23 25870
17 24 24859
17 25 10240
17 26 31727
17 27 7070
17 28 366
17 29 22872
17 31 3748
17 32 14576
17 33 2720
17 34 15704
17 35 23390
17 36 10347
17 37 25627
17 38 29369
17 41 20188
17 43 30154
17 44 21646
17 45 17121
17 46 23226
17 47 10863
17 49 17427
17 50 14540
17 51 309
17 52 12252
17 53 18209
17 54 4674
17 55 13021
17 56 16669
17 57 19149
17 58 3565
17 59 6263
17 61 9250
18 19 29010
18 20 32751
18 21 7619
18 22 27688
18 23 23865
18 24 14428
18 25 24659
18 26 22369
18 27 15111
18 28 13976
18 29 18189
18 31 14219
18 32 30279
18 33 16925
18 35 31148
18 36 5109
18 37 23594
18 38 16769
18 39 27719
18 40 6464
18 41 22836
18 42 23035
18 43 18946
18 44 28049
18 46 18098
18 47 5315
18 48 12397
18 50 6706
18 51 13124
18 52 9484
18 53 16084
18 54 30376
18 55 29964
18 56 9672
18 57 25388
18 58 10698
18 59 9421
18 60 23943
18 61 10453
19 20 25636
19 21 21201
19 22 9941
19 23 14201
19 24 29029
19 25 7257
19 26 1317
19 27 6779
19 28 22538
19 29 8170
19 30 15861
19 31 24729
19 32 6123
19 33 15159
19 34 21558
19 35 19740
19 37 1798
19 38 17420
19 39 19694
19 40 21398
19 41 23294
19 42 14903
19 44 6036
19 45 17214
19 46 9700
19 47 29210
19 48 11323
19 49 3701
19 50 23972
19 51 31411
19 52 7084
19 53 19518
19 54 19950
19 55 3911
19 56 17667
19 58 14469
19 59 26561
19 60 12100
19 61 31848
20 21 20715
20 22 25078
20 24 12139
20 26 6287
20 27 191
20 28 8858
20 30 2470
20 31 20214
20 32 20579
20 34 5010
20 35 27497
20 36 21189
20 38 26289
20 39 3461
20 40 22712
20 41 1211
20 42 28226
20 43 15664
20 44 27880
20 45 3662
20 47 18962
20 48 14012
20 49 7321
20 50 2654
20 51 10007
20 52 27289
20 53 24093
20 54 27620
20 55 26711
20 56 25523
20 57 3106
20 58 9412
20 59 24312
20 60 17263
20 61 22775
21 22 26431
21 23 22715
21 24 10430
21 25 10222
21 26 8575
21 27 31598
21 28 20751
21 29 25177
21 30 21444
21 32 15358
21 33 31357
21 34 21527
21 35 31247
21 36 10168
21 37 10663
21 38 6547
21 39 2867
21 40 31943
21 41 3761
21 42 10608
21 43 13420
21 44 13121
21 45 13525
21 46 24704
21 47 18060
21 48 22270
21 49 31589
21 50 14521
21 51 29448
21 52 15703
21 53 20282
21 54 31148
21 55 22874
21 56 18523
21 57 15329
21 58 11019
21 59 11681
21 60 6980
22 23 11844
22 24 24605
22 25 6285
22 26 20483
22 27 26054
22 28 10877
22 29 15107
22 30 28278
22 31 20209
22 32 16111
22 34 4447
22 35 7936
22 36 25373
22 37 15877
22 39 24440
22 40 26072
22 41 107
22 43 2917
22 44 6446
22 45 27922
22 48 27769
22 49 19026
22 50 30879
22 51 4500
22 52 19886
22 53 27231
22 54 14925
22 55 22026
22 56 24575
22 58 9956
22 60 27343
22 61 30756
23 24 14743
23 25 20595
23 26 29525
23 27 24692
23 28 4404
23 29 6869
23 31 15270
23 32 30421
23 33 14516
23 34 31407
23 35 30845
23 36 12974
23 37 5438
23 38 19605
23 39 5947
23 40 27957
23 41 3932
23 42 24543
23 44 30841
23 45 2135
23 47 23950
23 48 11071
23 49 2774
23 50 28392
23 51 145
23 52 20502
23 53 8546
23 54 32076
23 55 17802
23 56 21174
23 57 11842
23 59 19937
23 60 26129
23 61 11540
24 25 20653
24 26 903
24 27 490
24 28 32344
24 30 10720
24 31 4784
24 32 8386
24 33 25937
24 34 23238
24 35 13892
24 36 4936
24 37 7288
24 38 4448
24 39 22039
24 41 14253
24 42 12402
24 44 3795
24 45 9806
24 46 3700
24 47 28720
24 49 21879
24 50 32751
24 52 21734
24 53 7561
24 54 17220
24 55 18615
24 56 29337
24 57 1320
24 58 5546
24 60 23124
25 26 28965
25 27 8435
25 28 6102
25 29 4342
25 30 13064
25 31 22279
25 32 12430
25 33 29644
25 34 13516
25 35 21043
25 36 32531
25 37 9678
25 38 13133
25 39 8465
25 42 5007
25 43 19331
25 45 4380
25 47 12368
25 48 18106
25 49 27230
25 50 21595
25 51 24765
25 52 2344
25 53 7775
25 54 25010
25 55 30848
25 56 32065
25 57 17706
25 58 31009
25 59 27774
25 60 4868
25 61 1147
26 27 11499
26 28 21440
26 29 22451
26 30 15629
26 31 12891
26 32 16588
26 33 24749
26 34 21385
26 35 12289
26 36 8927
26 37 22326
26 38 25939
26 39 8799
26 40 18198
26 41 11510
26 42 14178
26 43 20794
26 44 29497
26 46 4682
26 47 24419
26 48 11349
26 49 21395
26 50 20739
26 52 25458
26 54 1494
26 55 19396
26 56 10422
26 57 1343
26 58 27612
26 59 16658
26 60 10240
26 61 22303
27 28 8294
27 29 4581
27 30 29249
27 31 26797
27 32 29297
27 33 12020
27 34 29970
27 35 19903
27 36 20579
27 37 16712
27 38 19210
27 39 19879
27 41 18577
27 42 1707
27 43 32653
27 44 22066
27 45 27345
27 48 22208
27 50 20997
27 51 6535
27 52 15370
27 53 6816
27 54 16697
27 55 21435
27 56 21464
27 57 13761
27 58 22950
27 59 16445
27 60 14230
27 61 6533
28 29 29306
28 30 2051
28 31 21178
28 32 17332
28 33 19213
28 34 15374
28 35 15757
28 36 29187
28 37 15477
28 38 12147
28 39 6042
28 40 20982
28 42 13883
28 43 13449
28 44 9057
28 45 18136
28 47 4038
28 48 5091
28 49 1388
28 50 14445
28 51 15650
28 52 31849
28 53 4850
28 55 5531
28 56 16712
28 57 24204
28 58 13476
28 59 11305
28 60 8563
28 61 23889
29 30 12496
29 31 6062
29 32 13800
29 33 11184
29 34 19577
29 35 11995
29 36 21455
29 38 1944
29 39 16104
29 41 25845
29 43 6289
29 44 24283
29 45 20780
29 46 4941
29 47 30909
29 48 11743
29 49 30869
29 50 1307
29 51 27551
29 52 3679
29 53 13195
29 54 24307
29 55 11313
29 56 6654
29 58 26530
29 60 1757
29 61 28991
30 31 23185
30 32 25190
30 33 9711
30 34 13204
30 35 30278
30 36 25632
30 38 23286
30 39 20168
30 40 6935
30 41 22415
30 42 9972
30 43 14414
30 44 17025
30 45 4189
30 46 9629
30 47 24663
30 49 4986
30 51 15669
30 52 31241
30 53 31993
30 54 7171
30 55 24281
30 56 28369
30 57 25512
30 58 9218
30 59 438
30 60 18918
30 61 20159
31 33 26551
31 34 30609
31 35 15374
31 36 16573
31 37 31502
31 38 1569
31 39 20223
31 40 9460
31 41 18229
31 43 10829
31 44 7876
31 45 6415
31 48 5514
31 49 30487
31 50 9793
31 51 22988
31 52 22263
31 53 18656
31 54 6783
31 55 11001
31 57 20843
31 58 12199
31 60 22359
32 33 8258
32 34 32664
32 35 20584
32 36 6121
32 37 7153
32 38 26049
32 39 27808
32 40 13648
32 42 27408
32 43 11326
32 44 1969
32 45 2190
32 47 13856
32 48 9188
32 49 11186
32 50 16309
32 52 21822
32 53 4160
32 54 8218
32 55 14674
32 56 3791
32 57 25396
32 59 4113
32 60 29387
32 61 4426
33 34 17
33 35 3136
33 36 20658
33 37 30680
33 38 30058
33 39 9715
33 41 28516
33 43 15806
33 44 24990
33 45 12437
33 46 18186
33 47 8242
33 50 5096
33 51 21111
33 52 25618
33 53 2923
33 54 5455
33 55 27240
33 56 6093
33 58 1554
33 59 23565
33 60 21187
34 35 15426
34 36 13745
34 37 8442
34 38 32206
34 39 26601
34 40 12666
34 41 5623
34 42 19583
34 43 18395
34 44 3096
34 45 3263
34 46 32419
34 47 26091
34 48 1996
34 49 1222
34 50 18855
34 51 32496
34 52 31050
34 53 13163
34 54 8175
34 55 32699
34 56 14644
34 57 3382
34 58 22543
34 59 9492
34 60 25209
34 61 14541
35 36 3170
35 38 25325
35 39 20730
35 40 14083
35 41 29878
35 42 6431
35 43 13380
35 46 17775
35 47 18371
35 48 32527
35 49 7288
35 50 25163
35 51 26234
35 52 26101
35 53 25605
35 54 2007
35 55 30950
35 56 16583
35 57 13412
35 58 28466
35 59 6324
35 60 11735
35 61 32538
36 37 30850
36 38 2906
36 39 28131
36 41 13356
36 42 18775
36 43 31525
36 44 3574
36 45 4529
36 46 26893
36 47 1958
36 48 15957
36 50 17043
36 51 15711
36 52 24890
36 53 24033
36 54 30982
36 55 14800
36 56 12745
36 57 9515
36 59 16888
36 60 446
37 38 22292
37 39 14518
37 41 7177
37 42 24993
37 43 26441
37 45 2635
37 46 5827
37 47 27201
37 48 3598
37 49 25655
37 50 18522
37 51 27175
37 52 21063
37 53 10460
37 54 7471
37 55 11844
37 56 26049
37 57 4499
37 58 907
37 59 1064
37 60 29150
37 61 31237
38 39 20244
38 40 14650
38 41 4743
38 43 22530
38 44 7843
38 45 12282
38 46 32352
38 47 902
38 48 12162
38 49 10146
38 50 4607
38 51 3495
38 52 26616
38 54 28946
38 55 10777
38 56 24904
38 57 29190
38 58 25708
38 60 9227
38 61 10578
39 40 6018
39 41 20493
39 42 3170
39 43 12653
39 44 19343
39 45 29059
39 47 26135
39 48 15743
39 49 28424
39 50 1429
39 51 29212
39 52 25719
39 53 22627
39 54 7353
39 55 701
39 56 26354
39 57 12704
39 58 23133
39 59 19383
39 60 27287
39 61 10916
40 41 10398
40 42 13605
40 43 679
40 44 3252
40 45 22785
40 47 1612
40 48 6553
40 49 30299
40 50 13861
40 51 30469
40 52 2257
40 53 6363
40 54 24733
40 55 28986
40 56 23557
40 57 22791
40 58 28440
40 59 21585
40 60 9489
41 42 14008
41 43 9107
41 44 3863
41 45 8880
41 46 28121
41 48 15432
41 49 6104
41 50 8518
41 51 32627
41 52 31125
41 53 26419
41 54 7126
41 55 24682
41 56 18595
41 57 30581
41 59 3111
41 60 7942
41 61 12994
42 43 17040
42 44 14411
42 45 4738
42 46 26023
42 47 7286
42 48 14796
42 49 10815
42 52 9525
42 53 17510
42 54 32324
42 55 29369
42 56 32750
42 59 10551
42 60 12911
42 61 23699
43 44 15198
43 46 21973
43 47 8232
43 48 3994
43 49 6370
43 51 16809
43 52 26073
43 53 8027
43 54 27073
43 55 6183
43 56 1636
43 57 15025
43 58 27963
43 59 13712
43 60 5251
43 61 6894
44 45 12386
44 46 5861
44 47 13735
44 48 9026
44 49 19781
44 50 6577
44 51 2129
44 52 16417
44 53 16819
44 55 14346
44 56 5615
44 58 364
44 59 5676
44 60 15379
45 46 12189
45 47 27094
45 48 10637
45 49 17085
45 51 30692
45 53 24063
45 54 1388
45 55 18717
45 56 21143
45 57 11513
45 58 12499
45 59 29574
45 60 3121
45 61 21665
46 48 10996
46 49 24913
46 50 31581
46 51 12584
46 53 29091
46 54 28832
46 55 12724
46 56 13177
46 57 14342
46 58 28333
46 59 16560
46 60 29887
46 61 5045
47 48 24244
47 50 5562
47 51 7539
47 52 31335
47 53 5572
47 54 25187
47 55 28106
47 56 25113
47 58 4425
47 59 22112
47 61 2493
48 49 23635
48 50 15201
48 52 31290
48 55 8628
48 56 16647
48 58 12768
48 59 8887
48 60 14081
48 61 23487
49 51 10045
49 52 4780
49 53 24197
49 54 3597
49 55 26164
49 56 15232
49 57 27724
49 58 29263
49 59 22477
49 60 24552
49 61 6551
50 51 19049
50 52 27628
50 53 5559
50 54 6183
50 56 14882
50 57 12029
50 58 11168
50 59 16847
50 61 16359
51 52 27974
51 53 5340
51 55 32578
51 56 14678
51 57 22159
51 59 14501
51 60 32203
51 61 26125
52 53 8305
52 54 9662
52 55 10195
52 56 22516
52 57 18176
52 58 14110
52 59 20638
52 60 12176
52 61 3720
53 54 4933
53 55 23937
53 56 18374
53 57 9501
53 58 7219
53 59 11776
53 60 2710
53 61 31942
54 55 1021
54 56 12122
54 59 18363
54 60 22501
54 61 24611
55 56 17333
55 57 11854
55 58 32598
55 59 49
55 60 30167
55 61 24046
56 57 23583
56 58 21488
56 59 31952
56 60 3407
56 61 5291
57 58 22392
57 59 24622
57 60 19584
57 61 23739
58 61 22891
59 60 29301
59 61 24047
60 61 15001
180875476 300181435
69 2047
1 2 6189
1 3 27007
1 4 17407
1 5 20648
1 6 26014
1 7 8608
1 9 14356
1 10 30204
1 11 6526
1 12 28814
1 13 22375
1 14 2135
1 15 21219
1 17 21826
1 18 25612
1 19 18279
1 20 6501
1 21 8380
1 22 29134
1 23 16058
1 24 32153
1 25 9940
1 26 26599
1 27 3608
1 31 1365
1 32 20358
1 33 27702
1 34 21353
1 35 28714
1 36 24642
1 37 30925
1 38 25010
1 39 30321
1 40 30115
1 41 15076
1 43 26602
1 44 19867
1 45 19833
1 46 32396
1 47 9381
1 48 6745
1 49 10069
1 50 22874
1 51 24088
1 52 23829
1 54 16831
1 55 28057
1 56 28483
1 57 31107
1 58 28136
1 60 17268
1 61 25421
1 63 12521
1 64 20431
1 65 10028
1 66 15293
1 67 32478
1 68 8241
1 69 10917
2 3 25761
2 5 22305
2 6 27813
2 7 20792
2 8 30564
2 9 25970
2 10 908
2 11 21810
2 12 20880
2 13 20665
2 14 29234
2 15 20363
2 16 7239
2 18 25369
2 20 2218
2 21 7503
2 22 1864
2 23 924
2 24 32016
2 25 7685
2 27 15942
2 28 28934
2 29 17543
2 30 14288
2 31 9407
2 32 32061
2 33 18516
2 34 11830
2 36 22599
2 37 29630
2 39 28203
2 40 30704
2 41 19365
2 42 30902
2 43 17180
2 44 16556
2 46 9272
2 47 721
2 48 2539
2 49 17435
2 50 1685
2 52 1269
